Employee_ID,Department,Job_Role,Age,Gender,Date_of_Joining,Tenure_Years,Salary,Performance_Rating,Training_Hours,Engagement_Score,Satisfaction_Score,Training_Need,Turnover,Hire_Time_Days
11973,Finance,Financial Analyst,28,Female,2020-04-27,4,75550,4,32,100,86,Yes,No,31
11974,Sales,Sales Representative,22,Female,2022-10-14,2,114559,2,45,88,78,No,No,36
11975,Marketing,Marketing Analyst,22,Male,2015-03-06,9,55237,3,12,63,62,Yes,No,25
11976,Marketing,Marketing Analyst,39,Male,2024-05-25,0,88806,1,28,60,65,Yes,No,45
11977,IT,Software Engineer,59,Male,2022-09-12,2,70263,3,24,64,82,No,No,44
11978,Sales,Sales Executive,27,Female,2019-12-22,4,53905,4,35,96,86,Yes,No,60
11979,Marketing,Marketing Analyst,43,Male,2016-06-14,8,97349,2,27,69,92,No,No,43
11980,Marketing,Marketing Analyst,33,Female,2015-01-11,9,40853,5,19,61,80,Yes,Yes,49
11981,Finance,Financial Analyst,41,Female,2022-04-24,2,110772,1,38,77,78,No,No,55
11982,Sales,Sales Representative,55,Female,2023-12-05,0,116379,1,48,78,50,Yes,Yes,46
11983,Operations,Operations Manager,22,Female,2021-07-08,3,68901,2,27,66,80,No,Yes,38
11984,Marketing,Marketing Analyst,45,Female,2024-08-06,0,63151,2,19,88,59,No,Yes,55
11985,Marketing,Marketing Analyst,46,Female,2020-04-03,4,118047,4,19,99,86,No,No,18
11986,Operations,Operations Manager,47,Male,2019-05-14,5,58298,4,42,100,78,No,No,30
11987,Sales,Sales Executive,32,Male,2015-03-01,9,40807,1,6,66,69,No,No,51
11988,IT,Software Engineer,43,Female,2021-08-18,3,51974,3,37,89,89,No,No,26
11989,Operations,Operations Manager,37,Male,2016-11-11,7,78072,5,46,83,74,Yes,No,19
11990,HR,HR Generalist,50,Female,2023-09-20,1,54779,5,22,60,83,Yes,No,31
11991,IT,Software Engineer,42,Male,2021-06-22,3,53876,2,10,71,79,Yes,No,34
11992,Sales,Sales Representative,25,Male,2020-11-15,3,43092,1,28,78,93,Yes,No,39
11993,HR,Recruitment Manager,26,Female,2014-11-17,9,42100,4,5,94,89,No,No,23
11994,HR,HR Generalist,60,Male,2022-05-09,2,77085,5,25,78,77,No,Yes,37
11995,Marketing,Digital Marketer,45,Male,2020-06-16,4,69001,5,10,94,53,No,No,52
11996,Finance,Financial Analyst,29,Male,2016-03-07,8,111682,5,18,77,63,Yes,No,46
11997,Sales,Sales Executive,43,Female,2023-06-16,1,107474,5,7,83,99,Yes,No,44
11998,Operations,Operations Manager,27,Female,2024-04-16,0,62285,4,15,99,59,No,No,55
11999,Operations,Operations Manager,24,Female,2014-12-14,9,81802,3,29,66,65,Yes,No,46
12000,Finance,Financial Analyst,55,Female,2019-05-29,5,110224,5,48,76,65,No,No,57
12001,Marketing,Marketing Analyst,53,Male,2024-06-18,0,99164,5,39,96,63,Yes,No,25
12002,Operations,Operations Manager,31,Male,2016-02-27,8,115387,2,8,66,59,Yes,No,24
12003,IT,Software Engineer,60,Male,2024-05-19,0,47471,4,49,74,65,No,No,49
12004,Marketing,Marketing Analyst,33,Male,2023-01-30,1,81479,2,30,65,51,Yes,No,27
12005,Operations,Operations Manager,46,Male,2015-04-14,9,94988,1,44,67,88,No,No,35
12006,Sales,Sales Representative,44,Female,2024-01-06,0,119227,3,19,62,66,No,No,17
12007,Sales,Sales Representative,26,Male,2024-05-12,0,119626,2,44,89,84,No,No,18
12008,HR,Recruitment Manager,46,Male,2018-07-17,6,71598,3,41,81,50,No,No,39
12009,Sales,Sales Executive,34,Female,2018-10-15,6,78672,2,35,63,74,Yes,No,29
12010,Marketing,Marketing Analyst,60,Male,2020-12-19,3,117801,1,13,62,63,No,No,28
12011,Operations,Operations Manager,27,Female,2022-04-26,2,102714,4,49,97,96,Yes,No,31
12012,Finance,Financial Analyst,52,Male,2023-11-28,0,98355,5,38,74,97,No,No,53
12013,Finance,Financial Analyst,38,Female,2015-09-22,9,107932,5,17,97,55,No,No,23
12014,HR,HR Generalist,47,Male,2015-01-19,9,43139,1,28,82,76,No,Yes,40
12015,Operations,Operations Manager,40,Female,2015-08-26,9,99093,3,10,90,66,Yes,No,21
12016,HR,HR Generalist,25,Male,2019-04-15,5,116873,4,22,69,64,No,No,15
12017,Sales,Sales Representative,57,Female,2021-04-07,3,77991,1,46,93,76,No,No,32
12018,HR,HR Generalist,39,Male,2021-11-04,2,98652,1,45,84,96,Yes,No,54
12019,Sales,Sales Representative,51,Male,2021-09-16,3,41834,5,34,65,81,Yes,No,20
12020,HR,HR Generalist,32,Female,2023-09-20,1,106870,5,41,63,85,Yes,Yes,16
12021,HR,HR Generalist,57,Male,2018-05-25,6,117079,4,28,74,95,Yes,No,32
12022,Finance,Financial Analyst,54,Female,2020-01-12,4,68047,1,15,72,97,No,No,45
12023,HR,Recruitment Manager,40,Male,2015-02-24,9,62206,2,13,69,88,Yes,No,44
12024,Finance,Financial Analyst,50,Male,2018-07-27,6,112291,2,39,76,83,No,Yes,31
12025,Sales,Sales Executive,23,Male,2017-06-24,7,53212,5,38,93,90,Yes,No,53
12026,HR,Recruitment Manager,38,Female,2022-09-15,2,64993,1,19,85,84,Yes,No,33
12027,Finance,Financial Analyst,39,Male,2020-11-11,3,64594,4,37,68,76,No,No,35
12028,Marketing,Digital Marketer,47,Male,2023-01-08,1,101197,2,7,99,66,No,Yes,33
12029,Operations,Operations Manager,46,Female,2018-05-03,6,92626,2,41,68,94,Yes,No,16
12030,Operations,Operations Manager,43,Female,2021-08-15,3,112405,4,21,67,60,No,No,16
12031,HR,Recruitment Manager,25,Female,2020-07-21,4,75494,1,46,79,57,Yes,Yes,40
12032,Sales,Sales Representative,46,Female,2016-05-31,8,82881,4,23,82,86,Yes,No,60
12033,Finance,Financial Analyst,44,Male,2018-05-16,6,88713,3,19,65,80,Yes,No,45
12034,Marketing,Digital Marketer,34,Female,2015-11-19,8,63938,3,20,73,100,No,No,49
12035,IT,Data Scientist,43,Female,2015-10-15,9,105163,3,30,72,77,Yes,No,48
12036,IT,Data Scientist,37,Female,2022-06-21,2,49664,2,50,79,93,No,No,24
12037,IT,Software Engineer,45,Female,2018-09-21,6,77655,2,39,100,86,Yes,No,26
12038,Operations,Operations Manager,44,Female,2016-07-14,8,54456,4,25,78,74,Yes,No,34
12039,IT,Software Engineer,55,Female,2020-07-10,4,102009,2,7,64,72,No,Yes,60
12040,Marketing,Digital Marketer,31,Male,2017-08-29,7,99404,5,27,80,96,No,No,46
12041,Marketing,Marketing Analyst,51,Female,2017-03-18,7,100740,1,40,77,79,No,No,18
12042,Marketing,Marketing Analyst,49,Male,2023-02-16,1,60929,2,6,76,94,No,No,18
12043,Marketing,Digital Marketer,29,Male,2019-02-09,5,76900,3,5,63,80,No,No,32
12044,Sales,Sales Representative,28,Male,2024-03-17,0,97836,2,45,86,51,Yes,No,54
12045,Finance,Financial Analyst,44,Male,2020-12-11,3,52634,1,38,93,70,No,No,47
12046,Sales,Sales Executive,43,Female,2015-01-09,9,109960,2,48,99,79,No,No,26
12047,Marketing,Marketing Analyst,50,Male,2016-10-03,8,43757,2,47,74,51,No,No,49
12048,HR,Recruitment Manager,57,Male,2018-11-02,5,113981,2,9,63,62,Yes,No,29
12049,Marketing,Digital Marketer,39,Female,2022-10-03,2,88805,1,28,71,61,Yes,Yes,31
12050,Marketing,Digital Marketer,58,Female,2022-03-16,2,41840,4,10,73,88,No,No,42
12051,Finance,Financial Analyst,45,Female,2022-10-16,2,98275,3,20,93,55,Yes,No,17
12052,Finance,Financial Analyst,31,Male,2022-05-08,2,116840,4,24,63,80,Yes,Yes,45
12053,IT,Software Engineer,29,Female,2015-08-10,9,84608,5,23,63,64,No,No,40
12054,Finance,Financial Analyst,32,Female,2021-05-08,3,81214,3,20,86,83,No,No,43
12055,Operations,Operations Manager,31,Male,2016-11-20,7,79674,5,24,91,84,No,No,33
12056,IT,Data Scientist,25,Female,2022-06-10,2,97796,5,44,82,76,Yes,No,36
12057,Finance,Financial Analyst,35,Female,2015-12-13,8,104211,2,45,75,87,No,No,20
12058,HR,HR Generalist,42,Male,2020-05-23,4,99034,4,6,69,78,Yes,No,49
12059,Sales,Sales Executive,32,Male,2021-10-16,3,79757,3,38,85,98,Yes,No,31
12060,Finance,Financial Analyst,25,Female,2017-02-20,7,59710,2,47,93,58,Yes,No,39
12061,Finance,Financial Analyst,39,Female,2017-11-16,6,106999,1,33,88,60,No,Yes,43
12062,Operations,Operations Manager,31,Female,2017-09-24,7,114484,3,12,69,59,No,No,44
12063,Marketing,Digital Marketer,29,Female,2020-09-08,4,90343,3,32,92,77,Yes,Yes,17
12064,IT,Software Engineer,38,Female,2022-03-17,2,72939,4,8,74,75,Yes,No,55
12065,Sales,Sales Executive,28,Female,2018-05-02,6,94965,2,21,85,95,Yes,No,53
12066,HR,Recruitment Manager,37,Female,2016-06-11,8,75121,3,10,96,83,No,No,52
12067,Finance,Financial Analyst,50,Female,2021-10-10,3,52919,3,5,62,65,No,No,45
12068,Marketing,Digital Marketer,51,Male,2019-12-13,4,55792,2,19,64,84,Yes,No,18
12069,Sales,Sales Representative,44,Male,2021-12-25,2,79976,4,42,70,80,No,No,54
12070,Operations,Operations Manager,55,Male,2018-05-25,6,77240,4,36,86,70,No,No,60
12071,HR,HR Generalist,28,Male,2015-04-17,9,95205,3,40,79,59,No,No,52
12072,IT,Data Scientist,28,Male,2018-11-17,5,60966,5,35,66,89,No,No,37
12073,IT,Software Engineer,28,Female,2016-06-01,8,80490,5,27,96,94,Yes,No,18
12074,Operations,Operations Manager,23,Female,2015-04-13,9,43531,5,30,77,83,No,Yes,45
12075,IT,Software Engineer,51,Male,2024-08-17,0,63566,3,18,91,69,No,No,41
12076,IT,Data Scientist,60,Male,2020-11-06,3,94947,3,32,65,73,No,No,46
12077,Marketing,Marketing Analyst,24,Female,2022-09-05,2,63890,3,47,100,89,Yes,No,58
12078,Sales,Sales Representative,26,Female,2018-01-09,6,85493,1,19,62,84,No,Yes,16
12079,Marketing,Marketing Analyst,33,Male,2020-05-22,4,68320,2,33,99,61,Yes,Yes,23
12080,Sales,Sales Representative,57,Female,2015-01-05,9,48529,5,28,79,62,No,No,50
12081,Marketing,Digital Marketer,24,Female,2019-05-02,5,96287,4,10,60,78,No,No,17
12082,Operations,Operations Manager,41,Male,2017-01-07,7,84973,1,30,93,86,No,No,15
12083,Finance,Financial Analyst,43,Male,2017-04-30,7,95316,3,21,73,73,No,No,32
12084,IT,Data Scientist,39,Female,2024-10-05,0,45859,3,8,96,78,Yes,No,22
12085,IT,Data Scientist,41,Female,2019-09-07,5,94704,5,12,60,65,Yes,Yes,23
12086,IT,Software Engineer,41,Male,2015-11-15,8,92387,4,47,78,90,Yes,Yes,38
12087,Sales,Sales Executive,27,Female,2018-04-11,6,84894,5,50,94,81,Yes,No,29
12088,Operations,Operations Manager,35,Male,2019-07-16,5,104184,5,7,90,70,Yes,No,21
12089,Finance,Financial Analyst,59,Male,2015-09-08,9,64177,1,22,89,52,Yes,No,24
12090,Operations,Operations Manager,54,Female,2019-08-17,5,102781,2,19,71,90,No,No,26
12091,IT,Software Engineer,24,Male,2024-05-23,0,114227,5,5,76,81,Yes,No,37
12092,Marketing,Digital Marketer,58,Female,2019-03-28,5,59856,2,23,67,66,No,No,26
12093,Sales,Sales Executive,29,Male,2016-02-13,8,54716,1,32,69,51,Yes,No,17
12094,HR,HR Generalist,55,Female,2024-10-01,0,57896,1,15,84,75,No,No,26
12095,HR,Recruitment Manager,35,Female,2016-03-26,8,49489,4,13,75,80,No,No,25
12096,HR,HR Generalist,44,Male,2021-03-20,3,90492,5,34,80,62,No,No,18
12097,Marketing,Marketing Analyst,57,Male,2021-10-20,3,56780,2,47,76,90,Yes,No,33
12098,Marketing,Marketing Analyst,39,Male,2024-01-01,0,61017,2,21,92,74,Yes,Yes,15
12099,Sales,Sales Executive,50,Male,2023-04-24,1,101165,3,40,89,89,Yes,No,57
12100,Finance,Financial Analyst,43,Female,2021-01-28,3,47500,1,14,82,61,Yes,No,24
12101,Sales,Sales Executive,32,Female,2019-07-21,5,51373,4,43,99,82,No,No,31
12102,Marketing,Digital Marketer,60,Female,2016-07-25,8,101550,3,42,61,65,Yes,Yes,40
12103,Finance,Financial Analyst,40,Male,2017-08-09,7,62981,1,38,75,70,No,Yes,29
12104,IT,Software Engineer,54,Male,2024-07-28,0,108334,3,37,60,82,No,No,19
12105,Operations,Operations Manager,41,Female,2020-01-19,4,104183,5,9,61,96,No,No,42
12106,HR,Recruitment Manager,37,Male,2024-09-01,0,66702,4,49,73,64,Yes,No,19
12107,IT,Data Scientist,51,Male,2014-12-16,9,67850,1,16,79,85,Yes,No,45
12108,Sales,Sales Executive,48,Male,2017-07-03,7,84447,4,32,100,61,No,No,54
12109,Finance,Financial Analyst,38,Female,2024-03-29,0,69815,2,42,82,52,Yes,No,60
12110,Marketing,Marketing Analyst,39,Male,2021-07-27,3,53706,1,7,67,73,Yes,No,60
12111,HR,Recruitment Manager,47,Male,2023-10-28,1,74277,2,49,100,50,No,No,32
12112,Finance,Financial Analyst,55,Male,2018-11-07,5,65018,1,27,89,50,No,No,31
12113,Operations,Operations Manager,33,Female,2022-01-20,2,55207,5,39,83,97,Yes,No,38
12114,Finance,Financial Analyst,25,Male,2017-09-02,7,88939,1,11,71,59,No,No,58
12115,Marketing,Marketing Analyst,28,Female,2021-11-28,2,59614,5,13,91,89,No,No,59
12116,Finance,Financial Analyst,40,Female,2017-05-19,7,45148,3,23,92,70,Yes,No,16
12117,HR,Recruitment Manager,43,Female,2016-11-03,7,84174,4,18,82,80,No,No,25
12118,Marketing,Digital Marketer,58,Female,2024-08-03,0,74072,3,13,68,64,No,No,23
12119,Finance,Financial Analyst,33,Female,2022-05-10,2,53695,1,41,100,84,No,No,27
12120,Operations,Operations Manager,46,Male,2020-10-23,4,90905,5,10,100,85,No,No,31
12121,Marketing,Marketing Analyst,40,Female,2024-01-01,0,105709,2,19,97,91,Yes,No,35
12122,Sales,Sales Executive,36,Female,2024-02-16,0,46772,4,12,61,62,Yes,No,51
12123,IT,Software Engineer,31,Female,2024-08-02,0,41572,3,14,82,75,No,No,21
12124,Sales,Sales Representative,56,Male,2019-12-27,4,45129,5,43,84,100,No,No,20
12125,Sales,Sales Representative,43,Male,2017-09-26,7,110830,2,37,74,51,Yes,No,36
12126,Operations,Operations Manager,34,Female,2015-01-30,9,105834,1,24,71,79,No,No,59
12127,IT,Data Scientist,43,Female,2015-11-15,8,58494,2,21,60,90,Yes,No,21
12128,Sales,Sales Representative,44,Female,2021-08-31,3,118454,4,14,88,51,Yes,Yes,32
12129,IT,Software Engineer,57,Male,2021-10-06,3,98351,1,50,100,93,No,No,27
12130,Marketing,Marketing Analyst,44,Female,2020-05-23,4,40129,1,34,78,92,No,No,53
12131,Sales,Sales Executive,52,Female,2019-03-21,5,50594,5,38,87,71,No,No,43
12132,HR,HR Generalist,52,Male,2022-04-30,2,41244,5,21,75,71,Yes,No,17
12133,Sales,Sales Executive,57,Female,2020-12-02,3,89114,3,49,66,100,No,No,56
12134,HR,HR Generalist,60,Female,2024-07-14,0,112520,5,11,69,98,No,No,54
12135,Operations,Operations Manager,55,Female,2016-10-05,8,81325,3,21,82,51,Yes,No,19
12136,Sales,Sales Executive,41,Male,2020-08-24,4,82183,4,16,80,50,No,No,45
12137,IT,Software Engineer,39,Male,2021-05-19,3,57666,4,12,91,60,Yes,No,17
12138,Marketing,Marketing Analyst,30,Male,2018-04-09,6,49334,4,40,81,60,No,No,39
12139,Sales,Sales Executive,42,Male,2018-03-03,6,49920,5,20,93,59,Yes,Yes,48
12140,Sales,Sales Executive,41,Male,2021-01-28,3,87990,4,5,70,81,No,Yes,26
12141,Marketing,Marketing Analyst,36,Male,2014-11-30,9,108540,1,13,68,58,No,No,18
12142,Operations,Operations Manager,35,Male,2024-08-16,0,63888,4,34,88,81,Yes,No,21
12143,Finance,Financial Analyst,55,Female,2021-02-25,3,58837,3,23,79,79,No,No,24
12144,IT,Data Scientist,26,Female,2020-09-05,4,103743,5,25,76,79,Yes,No,56
12145,Marketing,Marketing Analyst,31,Female,2023-06-14,1,78244,2,19,96,87,No,No,56
12146,Marketing,Digital Marketer,37,Male,2018-03-08,6,40206,3,26,85,56,No,No,52
12147,Marketing,Digital Marketer,54,Male,2019-01-04,5,81601,1,5,62,67,Yes,No,24
12148,Marketing,Marketing Analyst,29,Female,2020-09-08,4,97435,1,9,83,85,No,No,31
12149,Marketing,Digital Marketer,47,Female,2017-05-11,7,40113,2,35,95,59,Yes,No,18
12150,Operations,Operations Manager,34,Male,2023-11-10,0,48662,3,30,100,94,No,Yes,34
12151,Operations,Operations Manager,26,Male,2021-04-12,3,88278,4,39,83,63,No,Yes,24
12152,IT,Data Scientist,27,Female,2016-05-05,8,50108,5,30,86,74,No,Yes,34
12153,Operations,Operations Manager,29,Female,2021-08-24,3,113447,3,31,72,68,Yes,Yes,16
12154,Finance,Financial Analyst,31,Female,2023-01-24,1,88768,5,33,98,74,No,No,57
12155,Sales,Sales Representative,40,Female,2018-01-05,6,72100,4,16,64,63,Yes,Yes,19
12156,Operations,Operations Manager,58,Female,2021-08-05,3,62306,4,40,84,94,Yes,No,44
12157,IT,Software Engineer,51,Male,2023-04-07,1,70680,3,47,79,66,No,No,30
12158,Operations,Operations Manager,52,Male,2021-10-17,3,115813,5,28,88,87,No,No,60
12159,Operations,Operations Manager,26,Female,2019-07-04,5,104179,5,43,91,50,No,No,39
12160,Operations,Operations Manager,25,Male,2015-07-04,9,73159,3,15,96,96,Yes,No,22
12161,Finance,Financial Analyst,54,Male,2017-10-31,6,77090,3,27,77,85,Yes,Yes,40
12162,Marketing,Marketing Analyst,44,Female,2024-06-29,0,40669,3,8,67,98,No,Yes,49
12163,Sales,Sales Representative,54,Male,2021-11-09,2,99481,1,10,75,92,Yes,No,57
12164,IT,Data Scientist,48,Male,2016-09-13,8,85528,4,10,71,74,No,No,39
12165,Marketing,Marketing Analyst,34,Male,2024-07-09,0,59311,5,16,78,94,No,No,28
12166,Operations,Operations Manager,32,Male,2021-11-21,2,76772,1,19,79,59,Yes,No,38
12167,Operations,Operations Manager,59,Female,2024-07-21,0,66214,3,29,90,99,Yes,No,39
12168,Finance,Financial Analyst,35,Female,2018-08-03,6,57988,2,35,97,91,Yes,No,59
12169,Operations,Operations Manager,57,Female,2017-11-02,6,60305,3,17,67,100,No,No,19
12170,Sales,Sales Executive,49,Female,2021-07-18,3,109911,1,33,60,97,Yes,No,44
12171,Finance,Financial Analyst,33,Male,2021-01-23,3,60481,5,14,64,65,Yes,No,31
12172,Sales,Sales Executive,51,Male,2023-04-13,1,106708,1,38,83,80,Yes,No,58
12173,IT,Data Scientist,34,Male,2015-04-26,9,94821,4,20,93,56,Yes,No,36
12174,Finance,Financial Analyst,60,Male,2017-08-16,7,119825,3,46,64,75,No,No,43
12175,Marketing,Digital Marketer,54,Male,2023-02-15,1,81381,1,44,91,91,Yes,No,27
12176,HR,HR Generalist,34,Female,2023-12-30,0,83095,2,14,75,89,Yes,No,17
12177,Sales,Sales Executive,49,Male,2020-10-23,4,62453,1,7,92,56,Yes,No,55
12178,Finance,Financial Analyst,37,Male,2016-01-20,8,46963,5,41,80,68,No,No,32
12179,IT,Software Engineer,36,Male,2020-04-25,4,79460,2,5,67,92,No,Yes,57
12180,Finance,Financial Analyst,51,Male,2018-08-03,6,47902,3,49,73,83,Yes,No,55
12181,IT,Software Engineer,58,Male,2015-06-18,9,110261,5,46,84,84,No,No,26
12182,Operations,Operations Manager,50,Male,2019-10-20,5,100075,3,37,78,85,No,No,24
12183,Finance,Financial Analyst,30,Female,2015-07-05,9,62231,1,25,97,77,Yes,Yes,26
12184,Operations,Operations Manager,28,Male,2022-02-20,2,95757,3,15,90,58,Yes,Yes,23
12185,Operations,Operations Manager,27,Female,2019-04-16,5,106733,3,46,68,55,Yes,No,30
12186,IT,Software Engineer,55,Female,2020-12-08,3,47916,4,22,63,88,Yes,Yes,24
12187,Marketing,Marketing Analyst,24,Female,2024-01-16,0,79294,3,22,81,99,Yes,No,23
12188,Sales,Sales Executive,51,Female,2015-12-09,8,60744,4,45,66,80,No,No,16
12189,Operations,Operations Manager,39,Female,2020-05-25,4,43294,4,30,65,81,Yes,No,45
12190,IT,Software Engineer,46,Male,2016-05-09,8,106016,1,38,69,62,No,Yes,59
12191,HR,Recruitment Manager,36,Male,2023-12-15,0,101000,4,21,64,65,Yes,No,57
12192,HR,Recruitment Manager,22,Male,2023-09-04,1,62172,4,11,62,88,No,No,15
12193,Operations,Operations Manager,39,Female,2015-06-24,9,51032,5,24,61,93,No,Yes,20
12194,IT,Data Scientist,22,Female,2023-06-13,1,46294,3,48,81,95,No,No,41
12195,HR,HR Generalist,34,Male,2021-05-26,3,76267,3,30,83,100,Yes,No,41
12196,Marketing,Digital Marketer,42,Male,2016-05-20,8,109880,1,27,79,63,Yes,No,19
12197,Finance,Financial Analyst,25,Female,2021-09-05,3,92350,4,37,67,62,No,No,21
12198,Operations,Operations Manager,41,Female,2022-07-09,2,104578,5,38,76,75,Yes,No,21
12199,Finance,Financial Analyst,46,Male,2023-09-24,1,60732,4,22,68,61,No,No,34
12200,IT,Data Scientist,24,Female,2018-06-07,6,41217,2,26,100,67,No,No,33
12201,Operations,Operations Manager,31,Male,2020-12-14,3,73003,5,12,98,69,No,Yes,24
12202,IT,Data Scientist,36,Female,2015-04-12,9,110338,1,38,99,58,Yes,No,44
12203,IT,Software Engineer,54,Female,2023-06-10,1,93809,1,23,79,54,Yes,No,48
12204,Finance,Financial Analyst,49,Male,2021-07-10,3,47827,3,45,93,56,No,No,32
12205,IT,Software Engineer,26,Female,2023-05-12,1,98265,2,44,71,87,Yes,No,15
12206,Sales,Sales Representative,47,Female,2022-05-28,2,46912,1,44,96,91,No,No,51
12207,Finance,Financial Analyst,34,Male,2023-09-25,1,115552,4,23,70,91,Yes,Yes,19
12208,Operations,Operations Manager,25,Female,2023-07-09,1,49734,1,27,60,54,Yes,No,18
12209,Sales,Sales Representative,56,Male,2024-07-11,0,69065,1,43,90,60,No,No,35
12210,IT,Data Scientist,22,Male,2021-05-12,3,44500,3,38,71,86,Yes,Yes,46
12211,Operations,Operations Manager,49,Female,2018-02-23,6,113850,1,18,68,52,No,No,33
12212,Operations,Operations Manager,39,Male,2015-06-09,9,85952,1,26,80,57,Yes,No,25
12213,Marketing,Digital Marketer,26,Male,2018-10-24,6,103352,1,43,78,82,No,No,19
12214,HR,Recruitment Manager,34,Female,2015-10-05,9,109649,4,43,70,65,No,No,35
12215,Operations,Operations Manager,30,Male,2019-10-10,5,118388,4,42,100,95,Yes,No,39
12216,Finance,Financial Analyst,40,Female,2019-09-11,5,47789,2,27,63,50,Yes,No,36
12217,Marketing,Marketing Analyst,40,Female,2023-09-10,1,109884,1,33,97,89,Yes,No,56
12218,Finance,Financial Analyst,26,Female,2021-04-10,3,111131,2,47,88,85,Yes,No,56
12219,Sales,Sales Representative,58,Female,2022-09-04,2,101828,2,37,87,84,No,No,30
12220,IT,Data Scientist,38,Female,2020-06-26,4,116379,4,17,62,96,Yes,Yes,37
12221,Marketing,Marketing Analyst,47,Female,2021-11-09,2,109390,2,43,67,77,Yes,No,17
12222,Sales,Sales Executive,43,Male,2021-04-30,3,104953,4,25,71,58,Yes,No,28
12223,Finance,Financial Analyst,34,Female,2016-09-30,8,83986,5,7,88,69,No,No,21
12224,HR,HR Generalist,28,Male,2021-10-21,3,85373,4,25,70,70,No,Yes,24
12225,Operations,Operations Manager,41,Male,2022-07-21,2,75364,1,27,82,73,No,No,37
12226,Operations,Operations Manager,32,Male,2019-10-13,5,99356,2,41,97,62,Yes,No,54
12227,Operations,Operations Manager,22,Male,2022-10-23,2,83675,3,16,96,95,Yes,No,51
12228,Finance,Financial Analyst,49,Female,2018-05-28,6,112488,4,37,77,80,No,No,19
12229,IT,Software Engineer,50,Male,2014-12-03,9,116445,1,26,91,100,No,No,40
12230,Finance,Financial Analyst,46,Female,2024-06-10,0,44318,2,48,74,76,Yes,Yes,33
12231,HR,HR Generalist,44,Male,2019-06-25,5,100085,3,31,91,92,Yes,No,38
12232,Finance,Financial Analyst,54,Male,2021-09-14,3,119519,1,7,86,79,No,Yes,60
12233,Finance,Financial Analyst,36,Male,2023-12-14,0,57849,3,20,95,64,No,No,24
12234,IT,Data Scientist,34,Male,2018-05-28,6,76611,5,35,88,96,Yes,No,32
12235,HR,Recruitment Manager,53,Male,2022-02-06,2,102777,1,19,97,60,No,No,51
12236,Sales,Sales Executive,23,Male,2015-12-05,8,81681,1,10,88,77,No,No,60
